order_id,date,category,product,region,salesperson,quantity,unit_price,discount_pct,payment_method,customer_age,rating,revenue
10998,2022-11-29 08:00:00,Toys,Product_198,,Agent_09,41,438.13,10.1,Credit Card,71.0,2.4,16149.03
10999,2022-11-29 16:00:00,Books,Product_248,West,Agent_01,40,154.22,8.7,Bank Transfer,18.0,1.9,5632.11
11000,2022-11-30 00:00:00,Home,Product_428,South,Agent_03,29,51.81,16.2,Credit Card,36.0,3.3,1259.09
11001,2022-11-30 08:00:00,Toys,Product_255,Central,Agent_11,16,380.4,0.7,PayPal,,,6043.8
11002,2022-11-30 16:00:00,Clothing,Product_289,West,Agent_07,38,304.98,2.4,Bank Transfer,53.0,3.6,11311.1
11003,2022-12-01 00:00:00,Food,Product_593,North,Agent_06,28,287.3,12.5,Debit Card,29.0,1.1,7038.85
11004,2022-12-01 08:00:00,Electronics,Product_982,East,Agent_07,48,31.52,28.3,Debit Card,37.0,1.3,1084.79
11005,2022-12-01 16:00:00,Sports,Product_362,South,Agent_08,38,74.55,,PayPal,40.0,1.4,2220.99
11006,2022-12-02 00:00:00,Sports,Product_179,,Agent_06,31,313.16,2.6,Bank Transfer,42.0,,9455.55
11007,2022-12-02 08:00:00,Books,Product_499,South,Agent_03,14,107.87,25.4,Debit Card,47.0,4.3,1126.59
11008,2022-12-02 16:00:00,Clothing,Product_863,Central,Agent_02,33,254.51,22.0,PayPal,46.0,4.6,6551.09
11009,2022-12-03 00:00:00,Electronics,Product_708,East,Agent_12,9,274.72,,PayPal,48.0,2.0,2020.02
11010,2022-12-03 08:00:00,Clothing,Product_359,East,Agent_07,27,145.34,24.6,Credit Card,,,2958.83
11011,2022-12-03 16:00:00,Electronics,Product_871,,Agent_12,24,474.47,12.1,Debit Card,58.0,4.1,10009.42
11012,2022-12-04 00:00:00,Books,Product_714,East,Agent_12,13,422.02,6.6,Bank Transfer,36.0,2.2,5124.17
11013,2022-12-04 08:00:00,Books,Product_651,West,Agent_12,26,362.57,15.4,Debit Card,71.0,2.6,7975.09
11014,2022-12-04 16:00:00,Sports,Product_884,South,Agent_11,29,43.61,16.5,Debit Card,21.0,3.1,1056.02
11015,2022-12-05 00:00:00,Clothing,Product_200,North,Agent_01,49,57.53,16.1,Debit Card,18.0,1.5,2365.12
11016,2022-12-05 08:00:00,Home,Product_458,Central,Agent_03,43,248.93,17.0,PayPal,58.0,1.1,8884.31
11017,2022-12-05 16:00:00,Sports,Product_479,West,Agent_12,28,84.55,28.5,Cash,32.0,1.6,1692.69
11018,2022-12-06 00:00:00,Clothing,Product_919,North,Agent_11,28,489.24,27.1,Cash,,3.5,9986.37
11019,2022-12-06 08:00:00,Sports,Product_320,North,Agent_04,8,83.47,26.3,Credit Card,25.0,1.3,492.14
11020,2022-12-06 16:00:00,Home,Product_919,Central,Agent_13,23,246.3,24.0,Debit Card,32.0,1.8,4305.32
11021,2022-12-07 00:00:00,Food,Product_519,West,Agent_14,29,185.24,28.3,Cash,32.0,2.4,3851.7
11022,2022-12-07 08:00:00,Food,Product_223,North,Agent_01,5,321.5,3.0,Credit Card,67.0,,1559.28
11023,2022-12-07 16:00:00,Food,Product_521,North,Agent_05,42,68.87,,PayPal,56.0,1.8,2661.14
11024,2022-12-08 00:00:00,Food,Product_330,West,Agent_10,7,218.01,14.9,Debit Card,39.0,4.6,1298.69
11025,2022-12-08 08:00:00,Toys,Product_789,East,Agent_03,42,140.98,25.4,Bank Transfer,35.0,1.1,4417.19
11026,2022-12-08 16:00:00,Electronics,Product_162,North,Agent_02,36,444.44,,PayPal,33.0,3.6,13567.86
11027,2022-12-09 00:00:00,Toys,Product_584,South,Agent_15,41,25.09,22.4,Credit Card,19.0,2.5,798.26
11028,2022-12-09 08:00:00,Toys,Product_727,West,Agent_03,27,457.3,4.2,PayPal,53.0,3.7,11828.52
11029,2022-12-09 16:00:00,Toys,Product_802,North,Agent_08,46,417.33,7.6,Bank Transfer,37.0,3.4,17738.19
11030,2022-12-10 00:00:00,Food,Product_673,Central,Agent_06,2,152.3,22.0,PayPal,,1.9,237.59
11031,2022-12-10 08:00:00,Home,Product_867,South,Agent_13,25,395.7,4.9,Credit Card,20.0,4.4,9407.77
11032,2022-12-10 16:00:00,Books,Product_582,North,Agent_14,9,20.45,10.5,Bank Transfer,,3.0,164.72
11033,2022-12-11 00:00:00,Books,Product_618,South,Agent_07,27,483.6,7.9,Bank Transfer,47.0,4.3,12025.68
11034,2022-12-11 08:00:00,Electronics,Product_254,South,Agent_12,1,265.66,10.5,PayPal,72.0,,237.77
11035,2022-12-11 16:00:00,Food,Product_191,East,Agent_06,23,155.12,21.2,Bank Transfer,19.0,4.9,2811.39
11036,2022-12-12 00:00:00,Food,Product_625,South,Agent_06,10,184.48,11.0,PayPal,52.0,4.1,1641.87
11037,2022-12-12 08:00:00,Food,Product_554,East,Agent_12,42,37.87,16.7,Debit Card,43.0,4.9,1324.92
11038,2022-12-12 16:00:00,Sports,Product_840,West,Agent_03,25,494.73,3.0,Bank Transfer,74.0,3.1,11997.2
11039,2022-12-13 00:00:00,Clothing,Product_697,East,Agent_12,3,24.45,24.2,PayPal,22.0,2.9,55.6
11040,2022-12-13 08:00:00,Sports,Product_744,Central,Agent_13,6,329.18,11.1,Debit Card,19.0,4.0,1755.85
11041,2022-12-13 16:00:00,Clothing,Product_609,North,Agent_14,6,224.15,19.5,Bank Transfer,68.0,4.5,1082.64
11042,2022-12-14 00:00:00,Food,Product_282,West,Agent_08,2,474.71,21.8,Debit Card,73.0,4.9,742.45
11043,2022-12-14 08:00:00,Food,Product_485,West,Agent_12,18,126.77,6.3,Bank Transfer,37.0,2.3,2138.1
11044,2022-12-14 16:00:00,Sports,Product_673,,Agent_07,23,268.38,26.5,Credit Card,51.0,4.2,4536.96
11045,2022-12-15 00:00:00,Sports,Product_830,East,Agent_07,2,243.77,18.5,Credit Card,51.0,,397.35
11046,2022-12-15 08:00:00,Clothing,Product_504,North,Agent_06,12,352.92,12.9,PayPal,71.0,3.2,3688.72
11047,2022-12-15 16:00:00,Books,Product_345,East,Agent_05,22,38.67,5.5,Cash,73.0,1.7,803.95
11048,2022-12-16 00:00:00,Clothing,Product_841,South,Agent_10,37,100.93,,Credit Card,72.0,2.4,2677.57
11049,2022-12-16 08:00:00,Sports,Product_690,East,Agent_08,20,111.21,22.7,Cash,37.0,4.7,1719.31
11050,2022-12-16 16:00:00,Home,Product_760,West,Agent_05,39,370.38,,Debit Card,67.0,1.6,13549.24
11051,2022-12-17 00:00:00,Sports,Product_749,North,Agent_09,24,98.62,10.1,Debit Card,42.0,3.5,2127.83
11052,2022-12-17 08:00:00,Home,Product_570,East,Agent_09,48,288.88,24.3,Cash,37.0,3.4,10496.74
11053,2022-12-17 16:00:00,Electronics,Product_925,North,Agent_01,20,111.55,20.9,PayPal,42.0,1.5,1764.72
11054,2022-12-18 00:00:00,Sports,Product_987,North,Agent_06,1,431.5,23.0,Bank Transfer,70.0,2.3,332.26
11055,2022-12-18 08:00:00,Electronics,Product_522,South,Agent_07,1,471.38,13.2,Cash,31.0,3.3,409.16
11056,2022-12-18 16:00:00,Books,Product_164,South,Agent_03,17,261.65,21.5,Cash,64.0,1.7,3491.72
11057,2022-12-19 00:00:00,Clothing,Product_112,West,Agent_07,1,179.39,11.6,Cash,61.0,4.2,158.58
11058,2022-12-19 08:00:00,Home,Product_312,Central,Agent_11,45,120.86,6.3,Cash,60.0,4.9,5096.06
11059,2022-12-19 16:00:00,Clothing,Product_341,North,Agent_11,30,29.64,19.0,Cash,60.0,1.9,720.25
11060,2022-12-20 00:00:00,Electronics,Product_592,Central,Agent_07,41,137.91,29.3,PayPal,56.0,1.7,3997.6
11061,2022-12-20 08:00:00,Home,Product_312,West,Agent_14,47,328.85,,Credit Card,29.0,2.8,14018.55
11062,2022-12-20 16:00:00,Clothing,Product_792,North,Agent_13,3,269.14,13.8,Bank Transfer,65.0,4.0,696.0
11063,2022-12-21 00:00:00,Sports,Product_437,North,Agent_11,46,472.3,20.2,Credit Card,22.0,2.1,17337.19
11064,2022-12-21 08:00:00,Food,Product_272,Central,Agent_02,11,201.16,,Cash,19.0,1.1,1854.29
11065,2022-12-21 16:00:00,Electronics,Product_771,East,Agent_07,24,348.46,25.3,Credit Card,71.0,3.2,6247.19
11066,2022-12-22 00:00:00,Clothing,Product_263,South,Agent_15,22,247.21,22.9,PayPal,,,4193.18
11067,2022-12-22 08:00:00,Electronics,Product_564,East,Agent_01,44,258.73,1.7,Debit Card,72.0,2.6,11190.59
11068,2022-12-22 16:00:00,Toys,Product_596,Central,Agent_05,45,137.55,30.0,Credit Card,47.0,2.7,4332.83
11069,2022-12-23 00:00:00,Electronics,Product_799,South,Agent_09,26,230.2,22.6,Bank Transfer,64.0,4.9,4632.54
11070,2022-12-23 08:00:00,Home,Product_494,East,Agent_07,13,238.04,25.9,PayPal,60.0,3.8,2293.04
11071,2022-12-23 16:00:00,Toys,Product_802,South,Agent_07,1,354.79,19.5,Debit Card,,3.9,285.61
11072,2022-12-24 00:00:00,Home,Product_407,North,Agent_11,24,470.62,25.7,PayPal,62.0,3.3,8392.1
11073,2022-12-24 08:00:00,Food,Product_867,East,Agent_13,10,168.01,3.4,Cash,68.0,4.9,1622.98
11074,2022-12-24 16:00:00,Toys,Product_282,South,Agent_12,35,25.89,10.4,Debit Card,59.0,,811.91
11075,2022-12-25 00:00:00,Sports,Product_728,South,Agent_02,24,250.67,26.3,Bank Transfer,41.0,4.6,4433.85
11076,2022-12-25 08:00:00,Electronics,Product_893,South,Agent_08,28,274.51,6.0,Debit Card,68.0,3.8,7225.1
11077,2022-12-25 16:00:00,Clothing,Product_609,East,Agent_03,36,88.38,2.3,Bank Transfer,47.0,3.9,3108.5
11078,2022-12-26 00:00:00,Books,Product_807,West,Agent_15,16,381.43,23.6,Cash,54.0,2.2,4662.6
11079,2022-12-26 08:00:00,Electronics,Product_645,,Agent_08,40,492.54,25.1,Bank Transfer,74.0,2.2,14756.5
11080,2022-12-26 16:00:00,Electronics,Product_663,Central,Agent_03,16,473.16,4.9,PayPal,70.0,4.1,7199.6
11081,2022-12-27 00:00:00,Food,Product_723,,Agent_10,17,102.57,25.6,Credit Card,56.0,2.2,1297.31
11082,2022-12-27 08:00:00,Sports,Product_863,South,Agent_07,15,438.3,20.6,PayPal,28.0,3.3,5220.15
11083,2022-12-27 16:00:00,Books,Product_693,,Agent_02,16,353.72,15.6,PayPal,31.0,2.0,4776.63
11084,2022-12-28 00:00:00,Toys,Product_843,East,Agent_04,15,229.65,24.9,Debit Card,40.0,4.3,2587.01
11085,2022-12-28 08:00:00,Toys,Product_326,East,Agent_11,34,272.6,12.6,Cash,70.0,1.4,8100.58
11086,2022-12-28 16:00:00,Toys,Product_844,South,Agent_06,11,425.55,5.8,Credit Card,33.0,,4409.55
11087,2022-12-29 00:00:00,Home,Product_832,North,Agent_11,1,242.67,8.5,Bank Transfer,67.0,3.4,222.04
11088,2022-12-29 08:00:00,Home,Product_535,North,Agent_09,15,189.74,,Debit Card,38.0,1.7,2413.49
11089,2022-12-29 16:00:00,Clothing,Product_521,Central,Agent_05,26,249.16,15.9,Cash,72.0,3.2,5448.13
11090,2022-12-30 00:00:00,Books,Product_653,East,Agent_13,4,291.67,24.2,Credit Card,72.0,2.1,884.34
11091,2022-12-30 08:00:00,Toys,Product_120,North,Agent_09,43,98.59,23.7,PayPal,21.0,2.3,3234.64
11092,2022-12-30 16:00:00,Home,Product_653,North,Agent_15,5,450.95,17.4,Cash,50.0,2.4,1862.42
11093,2022-12-31 00:00:00,Clothing,Product_496,West,Agent_05,35,338.72,23.4,Cash,71.0,1.3,9081.08
11094,2022-12-31 08:00:00,Sports,Product_724,West,Agent_10,13,318.47,5.8,Cash,64.0,4.9,3899.98
11095,2022-12-31 16:00:00,Clothing,Product_204,North,Agent_08,10,54.25,1.5,PayPal,31.0,1.1,534.36
11096,2023-01-01 00:00:00,Home,Product_291,Central,Agent_13,11,304.07,26.2,Bank Transfer,36.0,3.6,2468.44
11097,2023-01-01 08:00:00,Food,Product_116,North,Agent_13,18,64.88,2.3,Debit Card,22.0,,1140.98
11098,2023-01-01 16:00:00,Food,Product_219,South,Agent_01,34,43.96,7.4,Bank Transfer,53.0,3.6,1384.04
11099,2023-01-02 00:00:00,Toys,Product_492,East,Agent_07,39,266.02,20.9,Credit Card,48.0,2.4,8206.45
11100,2023-01-02 08:00:00,Food,Product_524,Central,Agent_04,41,204.38,12.3,Debit Card,62.0,3.7,7348.89
11101,2023-01-02 16:00:00,Toys,Product_228,South,Agent_05,42,296.46,26.3,Credit Card,35.0,3.9,9176.62
11102,2023-01-03 00:00:00,Toys,Product_229,Central,Agent_06,23,49.16,8.9,PayPal,61.0,3.8,1030.05
11103,2023-01-03 08:00:00,Home,Product_671,South,Agent_05,7,218.34,0.4,Bank Transfer,48.0,1.5,1522.27
11104,2023-01-03 16:00:00,Food,Product_659,East,Agent_12,39,91.52,9.0,Cash,72.0,3.6,3248.04
11105,2023-01-04 00:00:00,Toys,Product_128,East,Agent_01,3,493.61,17.3,Debit Card,47.0,2.1,1224.65
11106,2023-01-04 08:00:00,Books,Product_196,West,Agent_12,12,282.77,11.3,Cash,38.0,1.1,3009.8
11107,2023-01-04 16:00:00,Sports,Product_109,South,Agent_09,7,345.28,16.0,Credit Card,64.0,2.7,2030.25
11108,2023-01-05 00:00:00,Clothing,Product_341,West,Agent_02,49,166.08,26.3,Cash,47.0,2.7,5997.65
11109,2023-01-05 08:00:00,Clothing,Product_925,South,Agent_09,26,51.9,27.4,Cash,72.0,2.9,979.66
11110,2023-01-05 16:00:00,Home,Product_331,West,Agent_10,33,488.06,8.0,PayPal,58.0,3.8,14817.5
11111,2023-01-06 00:00:00,Food,Product_888,East,Agent_02,37,146.7,13.9,PayPal,21.0,2.2,4673.42
11112,2023-01-06 08:00:00,Food,Product_383,Central,Agent_09,48,214.79,16.5,Bank Transfer,22.0,2.3,8608.78
11113,2023-01-06 16:00:00,Toys,Product_814,West,Agent_06,15,326.68,28.5,Credit Card,58.0,1.2,3503.64
11114,2023-01-07 00:00:00,Electronics,Product_858,South,Agent_11,2,17.23,30.0,PayPal,62.0,3.7,24.12
11115,2023-01-07 08:00:00,Toys,Product_901,South,Agent_09,41,406.08,7.1,PayPal,27.0,3.3,15467.18
11116,2023-01-07 16:00:00,Sports,Product_875,East,Agent_13,7,270.61,21.8,Bank Transfer,44.0,2.4,1481.32
11117,2023-01-08 00:00:00,Books,Product_825,South,Agent_06,32,142.72,11.3,Debit Card,33.0,3.8,4050.96
11118,2023-01-08 08:00:00,Clothing,Product_299,North,Agent_06,4,35.5,0.2,Bank Transfer,47.0,3.1,141.72
11119,2023-01-08 16:00:00,Toys,Product_178,,Agent_13,20,85.44,0.3,Cash,30.0,2.9,1703.67
11120,2023-01-09 00:00:00,Electronics,Product_954,West,Agent_11,36,448.04,13.8,Cash,53.0,3.0,13903.58
11121,2023-01-09 08:00:00,Electronics,Product_955,Central,Agent_14,32,344.58,14.7,PayPal,38.0,3.5,9405.66
11122,2023-01-09 16:00:00,Toys,Product_272,East,Agent_02,28,128.7,0.7,PayPal,62.0,3.6,3578.37
11123,2023-01-10 00:00:00,Home,Product_566,West,Agent_08,13,37.47,20.6,Bank Transfer,70.0,2.2,386.77
11124,2023-01-10 08:00:00,Clothing,Product_680,West,Agent_03,1,346.85,8.8,Bank Transfer,57.0,1.6,316.33
11125,2023-01-10 16:00:00,Home,Product_515,North,Agent_07,35,288.34,,Credit Card,,,8396.46
11126,2023-01-11 00:00:00,Books,Product_548,East,Agent_05,48,205.24,9.0,Cash,32.0,3.6,8964.88
11127,2023-01-11 08:00:00,Electronics,Product_186,South,Agent_03,30,184.99,5.0,Bank Transfer,37.0,4.5,5272.22
11128,2023-01-11 16:00:00,Electronics,Product_200,North,Agent_01,36,112.32,12.2,Debit Card,37.0,2.6,3550.21
11129,2023-01-12 00:00:00,Sports,Product_107,North,Agent_08,25,336.46,7.0,Credit Card,62.0,1.7,7822.7
11130,2023-01-12 08:00:00,Books,Product_944,Central,Agent_03,16,485.48,16.0,Bank Transfer,72.0,4.0,6524.85
11131,2023-01-12 16:00:00,Electronics,Product_299,Central,Agent_02,19,91.98,6.0,PayPal,22.0,4.3,1642.76
11132,2023-01-13 00:00:00,Books,Product_604,Central,Agent_01,1,300.57,15.3,Bank Transfer,71.0,4.5,254.58
11133,2023-01-13 08:00:00,Clothing,Product_186,North,Agent_04,5,214.97,4.7,PayPal,71.0,3.4,1024.33
11134,2023-01-13 16:00:00,Food,Product_142,South,Agent_13,22,226.11,20.1,PayPal,49.0,4.4,3974.56
11135,2023-01-14 00:00:00,Electronics,Product_484,West,Agent_08,24,130.8,22.6,Cash,23.0,1.1,2429.74
11136,2023-01-14 08:00:00,Sports,Product_720,Central,Agent_13,43,413.44,3.3,Cash,47.0,1.4,17191.25
11137,2023-01-14 16:00:00,Clothing,Product_534,,Agent_03,45,245.2,14.0,Bank Transfer,43.0,1.4,9489.24
11138,2023-01-15 00:00:00,Toys,Product_507,,Agent_14,37,273.99,2.1,Bank Transfer,54.0,3.9,9924.74
11139,2023-01-15 08:00:00,Books,Product_582,Central,Agent_01,36,155.86,17.9,Debit Card,,1.3,4606.6
11140,2023-01-15 16:00:00,Toys,Product_763,West,Agent_04,36,95.0,7.9,Credit Card,46.0,3.0,3149.82
11141,2023-01-16 00:00:00,Home,Product_116,East,Agent_09,4,47.53,15.8,Credit Card,22.0,2.9,160.08
11142,2023-01-16 08:00:00,Clothing,Product_744,East,Agent_13,36,358.49,15.5,Bank Transfer,42.0,2.2,10905.27
11143,2023-01-16 16:00:00,Toys,Product_247,West,Agent_01,18,102.14,27.7,Cash,30.0,4.5,1329.25
11144,2023-01-17 00:00:00,Electronics,Product_376,Central,Agent_12,16,346.59,16.5,Debit Card,41.0,1.7,4630.44
11145,2023-01-17 08:00:00,Books,Product_331,North,Agent_14,41,198.24,17.5,Credit Card,48.0,2.4,6705.47
11146,2023-01-17 16:00:00,Food,Product_925,West,Agent_11,18,210.81,,Bank Transfer,37.0,4.1,3339.23
11147,2023-01-18 00:00:00,Clothing,Product_465,West,Agent_02,22,237.24,28.5,Cash,72.0,1.1,3731.79
11148,2023-01-18 08:00:00,Electronics,Product_327,West,Agent_09,2,187.02,23.3,Cash,25.0,3.7,286.89
11149,2023-01-18 16:00:00,Sports,Product_750,East,Agent_02,21,54.81,8.6,Cash,26.0,4.3,1052.02
11150,2023-01-19 00:00:00,Home,Product_535,South,Agent_13,36,158.27,25.3,PayPal,38.0,4.7,4256.2
11151,2023-01-19 08:00:00,Books,Product_498,North,Agent_03,44,333.55,13.0,Cash,68.0,4.5,12768.29
11152,2023-01-19 16:00:00,Clothing,Product_310,,Agent_07,39,334.56,24.9,Bank Transfer,37.0,2.3,9798.93
11153,2023-01-20 00:00:00,Clothing,Product_490,Central,Agent_03,47,146.68,24.7,Debit Card,,,5191.15
11154,2023-01-20 08:00:00,Food,Product_598,South,Agent_09,39,232.75,5.7,Bank Transfer,43.0,1.3,8559.85
11155,2023-01-20 16:00:00,Food,Product_639,West,Agent_06,29,100.76,21.0,Cash,71.0,2.0,2308.41
11156,2023-01-21 00:00:00,Sports,Product_662,North,Agent_03,26,109.13,8.7,Debit Card,59.0,1.4,2590.53
11157,2023-01-21 08:00:00,Home,Product_590,Central,Agent_09,21,16.41,8.9,Credit Card,28.0,2.3,313.94
11158,2023-01-21 16:00:00,Sports,Product_541,,Agent_01,17,448.89,8.9,Credit Card,54.0,4.5,6951.96
11159,2023-01-22 00:00:00,Electronics,Product_360,West,Agent_10,16,109.3,21.8,Bank Transfer,58.0,2.4,1367.56
11160,2023-01-22 08:00:00,Electronics,Product_872,South,Agent_03,31,117.63,6.9,Debit Card,28.0,,3394.92
11161,2023-01-22 16:00:00,Sports,Product_449,North,Agent_01,9,143.4,0.0,Bank Transfer,44.0,2.7,1290.6
11162,2023-01-23 00:00:00,Home,Product_451,South,Agent_02,31,68.07,21.5,Debit Card,47.0,2.8,1656.48
11163,2023-01-23 08:00:00,Sports,Product_619,South,Agent_12,14,321.44,5.1,Debit Card,36.0,4.9,4270.65
11164,2023-01-23 16:00:00,Home,Product_419,North,Agent_08,49,42.2,3.1,Bank Transfer,51.0,2.2,2003.7
11165,2023-01-24 00:00:00,Home,Product_237,North,Agent_07,37,71.43,7.1,Debit Card,55.0,3.5,2455.26
11166,2023-01-24 08:00:00,Toys,Product_649,Central,Agent_02,2,324.15,11.4,Cash,40.0,,574.39
11167,2023-01-24 16:00:00,Books,Product_722,Central,Agent_02,48,173.13,14.3,Debit Card,70.0,1.2,7121.88
11168,2023-01-25 00:00:00,Home,Product_467,North,Agent_09,46,355.43,1.3,Debit Card,18.0,3.0,16137.23
11169,2023-01-25 08:00:00,Food,Product_319,East,Agent_13,14,280.93,,Bank Transfer,20.0,4.3,2788.51
11170,2023-01-25 16:00:00,Home,Product_436,Central,Agent_13,33,131.73,21.5,Credit Card,20.0,1.4,3412.47
11171,2023-01-26 00:00:00,Home,Product_322,East,Agent_06,35,327.16,9.7,PayPal,45.0,1.3,10339.89
11172,2023-01-26 08:00:00,Home,Product_747,North,Agent_05,39,62.56,9.6,Debit Card,31.0,1.6,2205.62
11173,2023-01-26 16:00:00,Toys,Product_867,Central,Agent_10,47,270.52,13.5,PayPal,69.0,4.1,10997.99
11174,2023-01-27 00:00:00,Toys,Product_459,South,Agent_06,20,221.39,18.8,Debit Card,47.0,3.9,3595.37
11175,2023-01-27 08:00:00,Electronics,Product_428,North,Agent_09,2,137.6,4.4,Bank Transfer,71.0,3.3,263.09
11176,2023-01-27 16:00:00,Toys,Product_562,West,Agent_11,41,303.98,5.7,Bank Transfer,22.0,2.9,11752.78
11177,2023-01-28 00:00:00,Food,Product_660,East,Agent_07,19,436.31,25.8,Debit Card,,4.6,6151.1
11178,2023-01-28 08:00:00,Food,Product_903,North,Agent_15,37,499.46,7.7,Bank Transfer,32.0,4.1,17057.06
11179,2023-01-28 16:00:00,Toys,Product_481,North,Agent_10,18,305.84,11.4,Bank Transfer,55.0,4.2,4877.54
11180,2023-01-29 00:00:00,Sports,Product_935,Central,Agent_10,16,205.33,26.1,Debit Card,31.0,4.3,2427.82
11181,2023-01-29 08:00:00,Books,Product_689,Central,Agent_14,4,116.48,19.9,Credit Card,31.0,3.6,373.2
11182,2023-01-29 16:00:00,Toys,Product_716,Central,Agent_09,12,132.26,10.3,Debit Card,74.0,2.8,1423.65
11183,2023-01-30 00:00:00,Home,Product_268,West,Agent_04,29,242.33,20.5,Credit Card,66.0,4.5,5586.92
11184,2023-01-30 08:00:00,Clothing,Product_316,Central,Agent_02,7,186.8,0.6,Bank Transfer,25.0,4.7,1299.75
11185,2023-01-30 16:00:00,Books,Product_477,North,Agent_12,14,457.34,22.1,Credit Card,25.0,1.1,4987.75
11186,2023-01-31 00:00:00,Books,Product_218,Central,Agent_08,12,187.31,14.6,Bank Transfer,36.0,1.2,1919.55
11187,2023-01-31 08:00:00,Food,Product_289,South,Agent_04,35,189.86,24.4,Credit Card,49.0,4.8,5023.7
11188,2023-01-31 16:00:00,Books,Product_866,Central,Agent_13,5,194.85,28.6,Credit Card,48.0,2.1,695.61
11189,2023-02-01 00:00:00,Toys,Product_469,West,Agent_09,17,419.13,27.8,Debit Card,46.0,4.5,5144.4
11190,2023-02-01 08:00:00,Home,Product_877,South,Agent_15,42,327.14,27.3,Credit Card,58.0,2.6,9988.89
11191,2023-02-01 16:00:00,Home,Product_248,,Agent_15,32,309.01,15.4,Bank Transfer,28.0,1.5,8365.52
11192,2023-02-02 00:00:00,Electronics,Product_775,North,Agent_04,10,170.4,10.8,Debit Card,,,1519.97
11193,2023-02-02 08:00:00,Home,Product_751,East,Agent_15,43,409.86,14.0,Credit Card,30.0,1.6,15156.62
11194,2023-02-02 16:00:00,Home,Product_958,South,Agent_08,17,23.99,20.7,Debit Card,44.0,2.0,323.41
11195,2023-02-03 00:00:00,Food,Product_587,East,Agent_09,5,436.04,26.5,PayPal,73.0,3.0,1602.45
11196,2023-02-03 08:00:00,Home,Product_869,South,Agent_13,45,258.81,6.2,Debit Card,36.0,3.8,10924.37
11197,2023-02-03 16:00:00,Electronics,Product_473,South,Agent_09,42,202.13,27.5,PayPal,43.0,4.9,6154.86
11198,2023-02-04 00:00:00,Clothing,Product_880,West,Agent_10,9,251.1,24.5,PayPal,70.0,2.8,1706.22
11199,2023-02-04 08:00:00,Toys,Product_792,East,Agent_04,49,335.37,29.4,Debit Card,68.0,3.1,11601.79
11200,2023-02-04 16:00:00,Food,Product_259,West,Agent_01,33,11.32,26.4,Bank Transfer,54.0,3.1,274.94
11201,2023-02-05 00:00:00,CLOTHING,Product_450,South,Agent_15,36,436.42,8.4,Bank Transfer,65.0,3.2,14391.39
11202,2023-02-05 08:00:00,Food,Product_387,North,Agent_03,36,226.14,3.2,Bank Transfer,26.0,,7880.53
11203,2023-02-05 16:00:00,Sports,Product_387,South,Agent_09,18,174.77,3.4,Cash,45.0,,3038.9
11204,2023-02-06 00:00:00,Books,Product_991,,Agent_04,9,73.43,8.7,PayPal,49.0,1.0,603.37
11205,2023-02-06 08:00:00,Sports,Product_325,,Agent_05,29,222.54,18.4,Debit Card,69.0,1.4,5266.19
11206,2023-02-06 16:00:00,Home,Product_622,East,Agent_07,14,250.68,24.1,Bank Transfer,71.0,1.4,2663.73
11207,2023-02-07 00:00:00,Clothing,Product_621,West,Agent_05,25,204.81,27.0,Bank Transfer,20.0,,3737.78
11208,2023-02-07 08:00:00,Home,Product_882,East,Agent_04,15,340.94,18.7,Debit Card,68.0,1.8,4157.76
11209,2023-02-07 16:00:00,Books,Product_372,Central,Agent_15,6,213.34,0.2,PayPal,49.0,4.6,1277.48
11210,2023-02-08 00:00:00,Food,Product_501,North,Agent_02,42,480.9,5.6,Debit Card,22.0,,19066.72
11211,2023-02-08 08:00:00,Books,Product_282,North,Agent_15,29,301.64,,Cash,25.0,4.9,8485.13
11212,2023-02-08 16:00:00,Electronics,Product_764,North,Agent_02,15,404.7,10.9,Cash,31.0,4.8,5408.82
11213,2023-02-09 00:00:00,Books,Product_587,East,Agent_13,29,59.13,15.0,Debit Card,73.0,2.1,1457.55
11214,2023-02-09 08:00:00,Electronics,Product_926,East,Agent_13,4,201.66,1.3,PayPal,20.0,3.0,796.15
11215,2023-02-09 16:00:00,Books,Product_945,South,Agent_04,18,171.74,,Bank Transfer,41.0,,2766.73
11216,2023-02-10 00:00:00,Toys,Product_223,South,Agent_10,49,286.89,5.4,Cash,30.0,4.2,13298.5
11217,2023-02-10 08:00:00,Electronics,Product_725,,Agent_13,44,431.25,19.4,Cash,60.0,4.6,15293.85
11218,2023-02-10 16:00:00,Clothing,Product_889,,Agent_10,39,43.78,13.9,PayPal,46.0,4.4,1470.09
11219,2023-02-11 00:00:00,Home,Product_513,South,Agent_13,16,40.92,14.9,Cash,25.0,2.7,557.17
11220,2023-02-11 08:00:00,Home,Product_824,South,Agent_15,11,425.91,12.8,Cash,68.0,4.0,4085.33
11221,2023-02-11 16:00:00,Sports,Product_271,East,Agent_09,14,110.36,28.7,PayPal,59.0,1.4,1101.61
11222,2023-02-12 00:00:00,Home,Product_387,Central,Agent_08,3,336.03,6.4,Debit Card,48.0,1.2,943.57
11223,2023-02-12 08:00:00,Food,Product_534,North,Agent_03,42,273.72,15.5,Bank Transfer,43.0,4.0,9714.32
11224,2023-02-12 16:00:00,Toys,Product_785,South,Agent_15,38,417.28,22.1,Bank Transfer,,2.7,12352.32
11225,2023-02-13 00:00:00,Books,Product_212,Central,Agent_14,45,66.92,16.7,Cash,35.0,5.0,2508.5
